0,10500,5,False
16,10516,5,False
18,10518,5,False
29,10529,5,False
30,10530,5,False
34,10534,5,False
35,10535,5,False
36,10536,5,False
43,10543,5,False
50,10550,5,False
51,10551,5,False
64,14767,1,True
65,10565,5,False
69,10569,5,False
75,10575,5,False
80,10580,5,False
92,20778,1,True
95,10595,5,False
103,10603,5,False
109,10609,5,False
111,10611,5,False
112,19960,1,True
117,10617,5,False
125,10625,5,False
126,10626,5,False
131,10631,5,False
145,10645,5,False
154,10654,5,False
160,10660,5,False
176,10676,5,False
177,10677,5,False
179,10679,5,False
190,10690,5,False
191,10691,5,False
195,10695,5,False
197,10697,5,False
202,10702,5,False
222,10722,5,False
223,10723,5,False
228,10728,5,False
236,10736,5,False
240,10740,5,False
241,31369,1,True
245,10745,5,False
252,10752,5,False
260,31853,1,True
262,10762,5,False
270,18941,1,True
290,10790,5,False
292,10792,5,False
295,10795,5,False
305,10805,5,False
312,10812,5,False
315,10815,5,False
316,10816,5,False
317,10817,5,False
335,10835,5,False
337,10837,5,False
342,10842,5,False
343,10843,5,False
344,10844,5,False
346,10846,5,False
347,10847,5,False
349,10849,5,False
360,10860,5,False
365,10865,5,False
367,10867,5,False
368,10868,5,False
378,10878,5,False
387,17461,1,True
390,10890,5,False
392,10892,5,False
393,15761,1,True
394,10894,5,False
396,10896,5,False
399,10899,5,False
403,10903,5,False
405,10905,5,False
414,10914,5,False
415,10915,5,False
419,10919,5,False
420,10920,5,False
434,10934,5,False
435,10935,5,False
436,10936,5,False
440,10940,5,False
442,10942,5,False
446,10946,5,False
450,10950,5,False
451,10951,5,False
457,10957,5,False
459,17482,1,True
466,10966,5,False
483,10983,5,False
489,10989,5,False
492,10992,5,False
493,37235,1,True
500,11000,5,False
502,11002,5,False
503,11003,5,False
507,11007,4,False
513,11013,5,False
514,11014,5,False
516,11016,5,False
517,11017,5,False
523,34764,1,True
524,11024,5,False
528,11028,5,False
535,11035,5,False
539,11039,5,False
542,11042,5,False
551,11051,5,False
554,32189,2,True
559,11059,5,False
561,11061,5,False
562,11062,5,False
567,11067,5,False
569,11069,5,False
577,11077,5,False
578,11078,5,False
580,11080,5,False
584,10551,4,False
585,11085,5,False
587,11087,5,False
598,11098,5,False
608,11108,5,False
612,11112,5,False
613,11113,5,False
623,11123,5,False
627,11127,5,False
633,32896,1,True
636,11136,5,False
638,11138,5,False
640,11140,5,False
644,11144,5,False
646,11146,5,False
660,11160,5,False
662,11162,5,False
667,11167,5,False
668,11168,5,False
674,11174,5,False
675,11175,5,False
677,11177,5,False
689,11189,5,False
695,11195,5,False
698,11198,5,False
702,11202,5,False
706,11206,5,False
712,11212,5,False
719,38321,2,True
720,11220,5,False
723,11223,5,False
725,11225,5,False
729,11229,5,False
733,11233,5,False
738,38453,2,True
739,11239,5,False
743,11243,5,False
750,11250,5,False
751,11251,5,False
754,11254,5,False
764,11264,5,False
773,11273,5,False
784,19402,2,True
786,11286,5,False
788,11288,5,False
791,11291,5,False
796,17209,1,True
804,11304,5,False
822,11322,5,False
833,11333,5,False
836,32422,1,True
839,11339,5,False
843,11343,5,False
851,11351,5,False
856,11356,5,False
859,11359,5,False
871,11371,5,False
874,11374,5,False
875,11375,5,False
883,11383,5,False
886,11386,5,False
893,11393,5,False
894,11394,5,False
901,13387,1,True
905,11405,5,False
913,11413,5,False
919,11419,5,False
926,11426,5,False
940,11440,5,False
944,11444,5,False
946,11446,5,False
953,11453,5,False
958,11458,5,False
961,11461,5,False
974,11474,5,False
980,11480,5,False
982,11482,5,False
987,11487,5,False
989,11489,5,False
993,34072,1,True
1000,11500,5,False
1003,11503,5,False
1008,11508,5,False
1012,11512,5,False
1013,11513,5,False
1028,11528,5,False
1030,11530,5,False
1035,15197,1,True
1043,11543,5,False
1045,11545,5,False
1052,11552,5,False
1053,11553,5,False
1054,11554,5,False
1065,11565,5,False
1067,11567,5,False
1078,11578,5,False
1088,11588,5,False
1092,11592,5,False
1094,11594,5,False
1096,11596,5,False
1103,11010,1,True
1104,11604,5,False
1106,11606,5,False
1112,11612,5,False
1116,11616,5,False
1127,11627,5,False
1136,11636,5,False
1147,11647,5,False
1150,11650,5,False
1151,11651,5,False
1154,11654,5,False
1157,11657,5,False
1159,11659,5,False
1164,11664,5,False
1166,11666,5,False
1170,11670,5,False
1178,11678,5,False
1182,11682,5,False
1187,11687,5,False
1191,11691,5,False
1197,11697,5,False
1204,11704,5,False
1207,11707,5,False
1209,11709,5,False
1219,11719,5,False
1221,33581,1,True
1222,11722,5,False
1230,11730,5,False
1231,12408,1,True
1250,11750,5,False
1256,11756,5,False
1261,11761,5,False
1287,11787,5,False
1290,11790,5,False
1296,38870,2,True
1300,11800,5,False
1310,11810,5,False
1312,11812,5,False
1315,33331,1,True
1324,11824,5,False
1331,11831,5,False
1334,11834,5,False
1335,11835,5,False
1336,11836,5,False
1338,11838,5,False
1341,11841,5,False
1352,11852,5,False
1357,11857,5,False
1362,11862,5,False
1369,11869,5,False
1370,11870,5,False
1379,36045,1,True
1397,11897,5,False
1402,31732,2,True
1413,17614,1,True
1415,11915,5,False
1416,11916,5,False
1417,11917,5,False
1426,11926,5,False
1448,11948,5,False
1450,11950,5,False
1454,11954,5,False
1464,19416,1,True
1467,11967,5,False
1469,11969,5,False
1478,11978,5,False
1482,11982,5,False
1490,11990,5,False
1494,11994,5,False
1495,11995,5,False
1499,11999,5,False
1502,12002,5,False
1507,12007,5,False
1510,12010,5,False
1517,31622,1,True
1519,12019,5,False
1521,12021,5,False
1533,12033,5,False
1542,12042,5,False
1545,12045,5,False
1546,12046,5,False
1548,12048,5,False
1551,13055,4,False
1554,12054,5,False
1558,12058,5,False
1569,12069,5,False
1570,12070,5,False
1571,12071,5,False
1575,31369,1,True
1576,12076,5,False
1578,12078,5,False
1579,12079,5,False
1588,12088,5,False
1589,12089,5,False
1592,12092,5,False
1597,12097,5,False
1600,12100,5,False
1608,12108,5,False
1610,12110,5,False
1620,12120,5,False
1627,12127,5,False
1630,12130,5,False
1639,12139,5,False
1642,12142,5,False
1648,12148,5,False
1659,12159,5,False
1661,12161,5,False
1670,12170,5,False
1671,12171,5,False
1677,12177,5,False
1680,17482,1,True
1682,20896,1,True
1695,12195,5,False
1704,12204,5,False
1705,12205,5,False
1706,12206,5,False
1707,12207,5,False
1709,12209,5,False
1711,12211,5,False
1713,12213,5,False
1739,12239,5,False
1740,12240,5,False
1742,12242,5,False
1743,12243,5,False
1763,13387,1,True
1767,12267,5,False
1769,12269,5,False
1788,12288,5,False
1794,12294,5,False
1801,19402,2,True
1802,12302,5,False
1807,12307,5,False
1813,12313,5,False
1815,12315,5,False
1817,12317,5,False
1823,32137,1,True
1827,12327,5,False
1829,12329,5,False
1833,12333,5,False
1836,12336,5,False
1838,12338,5,False
1846,12346,5,False
1848,12348,5,False
1858,12358,5,False
1866,12366,5,False
1871,12371,5,False
1874,12374,5,False
1877,12377,5,False
1878,12378,5,False
1879,12379,5,False
1883,12383,5,False
1886,12386,5,False
1888,12388,5,False
1889,12389,5,False
1902,12402,5,False
1904,12404,5,False
1908,12408,5,False
1909,12409,5,False
1914,31720,1,True
1916,12416,5,False
1919,12419,5,False
1921,12421,5,False
1922,12422,5,False
1925,12425,5,False
1937,12437,5,False
1940,12440,5,False
1947,12447,5,False
1955,12455,5,False
1958,12458,5,False
1962,12462,5,False
1970,12470,5,False
1973,12473,5,False
1974,12474,5,False
1986,12486,5,False
1987,12487,5,False
2016,34179,1,True
2018,12518,5,False
2019,12519,5,False
2023,12523,5,False
2024,12524,5,False
2025,12525,5,False
2030,12530,5,False
2032,12532,5,False
2035,12535,5,False
2040,12540,5,False
2046,12546,5,False
2057,12557,5,False
2058,12558,5,False
2069,12569,5,False
2079,12579,5,False
2087,12587,5,False
2095,12595,5,False
2099,12599,5,False
2102,12602,5,False
2114,12614,5,False
2122,12622,5,False
2125,12625,5,False
2127,12627,5,False
2129,12629,5,False
2130,12630,5,False
2146,16009,1,True
2152,12652,5,False
2156,12656,5,False
2157,12657,5,False
2161,12661,5,False
2172,19703,2,True
2173,12673,5,False
2178,12678,5,False
2186,12686,5,False
2188,12688,5,False
2199,12699,5,False
2203,12703,5,False
2204,13226,1,True
2207,12707,5,False
2220,12720,5,False
2225,11374,3,True
2235,12735,5,False
2251,31624,1,True
2252,12752,5,False
2258,36242,1,True
2259,12759,5,False
2267,34203,2,True
2273,12773,5,False
2285,12785,5,False
2290,39466,1,True
2291,12791,5,False
2292,12792,5,False
2295,12795,5,False
2297,12797,5,False
2300,12800,5,False
2304,12804,5,False
2309,12809,5,False
2313,12813,5,False
2314,12814,5,False
2317,12817,5,False
2331,12831,5,False
2332,12832,5,False
2334,12834,5,False
2338,12838,5,False
2341,12841,5,False
2350,12850,5,False
2355,14647,1,True
2358,12858,5,False
2359,12859,5,False
2366,19898,1,True
2368,12868,5,False
2371,12871,5,False
2373,12873,5,False
2374,12874,5,False
2377,12877,5,False
2383,12883,5,False
2389,12889,5,False
2393,12893,5,False
2396,12896,5,False
2400,12900,5,False
2406,12906,5,False
2422,12922,5,False
2428,15621,1,True
2431,12931,5,False
2441,12941,5,False
2442,12942,5,False
2443,12943,5,False
2447,12947,5,False
2449,12949,5,False
2456,12956,5,False
2471,12971,5,False
2478,36173,1,True
2482,12982,5,False
2485,12985,5,False
2487,10504,1,True
2495,15499,5,False
2500,13000,5,False
2501,13001,5,False
2505,13005,5,False
2506,13006,5,False
2509,13009,5,False
2512,13012,5,False
2516,13016,5,False
2517,13017,5,False
