index_name,index_id,category
Ernest-Auguste_III_de_Hanovre,4006,Person
Jarrod_Skalde,4010,Person
Kurt_Furgler,4015,Person
Édouard_III,4016,Person
James_Scullin,4018,Person
James_H._Doolittle,4019,Person
Marie-Henriette_de_Habsbourg-Lorraine,4023,Person
Victor_Horta,4026,Person
Choe_Yong-rim,4027,Person
Simon_Gallup,4029,Person
Richard_Hughes_(musicien),4030,Person
Sergueï_Fiodorov,4032,Person
José_Antonio_Griñán,4034,Person
Wilfried_Martens,4038,Person
Chet_Pickard,4041,Person
John_Lucas_(basket-ball),4047,Person
Axelle_Lemaire,4048,Person
Viviane_Reding,4049,Person
Ánna_Diamantopoúlou,4054,Person
Emmanuel_Levinas,4058,Person
