index_name,index_id,category
Da_Funk,350,creative_work
Long_Tall_Sally_(EP),355,creative_work
White_Room,363,creative_work
The_Miracle_(chanson),364,creative_work
To_Lose_My_Life...,376,creative_work
Chevrolet_S-10_Blazer,388,creative_work
Britpop,395,creative_work
Love_and_Honey,400,creative_work
C'est_chic,408,creative_work
The_Sweet_Escape,423,creative_work
Big_Thing,430,creative_work
Silver_Side_Up,431,creative_work
Rap_God,433,creative_work
Seven_Nation_Army,444,creative_work
Feeling_Good,447,creative_work
Tornade_(comics),456,creative_work
My_Band_(chanson),478,creative_work
Purple_Rain_(chanson),484,creative_work
Lost_:_Les_Disparus,485,creative_work
Missundaztood,487,creative_work
