index_name,index_id,category
Terry_Branstad,3911,Person
Charles_Darwin,3912,Person
Michel_Therrien,3917,Person
Zbigniew_Religa,3919,Person
Mustafa_Kemal_Atatürk,3920,Person
Alexandre_Boulerice,3921,Person
Baruch_Spinoza,3924,Person
Raimonds_Vējonis,3925,Person
Donald_P._Hodel,3928,Person
Glenn_Tipton,3933,Person
Frank_Pietrangelo,3936,Person
Ed_Belfour,3941,Person
Theodor_Heuss,3945,Person
Christine_Lagarde,3946,Person
Joseph_Daul,3947,Person
Pierre_Frieden,3950,Person
Søren_Pind,3951,Person
Heinrich_von_Brentano,3952,Person
Ivari_Padar,3958,Person
Ferdinand_VI,3959,Person
