index_name,index_id,category
Lille,2954,place
Gordola,2956,place
Venise,2962,place
Rouen,2964,place
Nantes_(Québec),2968,place
Suhr,2969,place
Sainte-Martine,2973,place
Vienne_(Autriche),2975,place
Saint-Philippe_(Québec),2976,place
Hassi_Khalifa,2982,place
Caen,2987,place
Venice_(Los_Angeles),2994,place
Saint-Léon-de-Standon,2995,place
Saint-Hubert_(Longueuil),3000,place
Saint-Onésime-d'Ixworth,3007,place
Etterbeek,3022,place
Gotham_City,3028,place
La_Pêche,3031,place
Coaticook_(municipalité_régionale_de_comté),3044,place
Pasadena,3045,place
