index_name,index_id,category
Wilaya_de_Béchar,993,place
Clermont_(Abitibi-Ouest),1000,place
Harvard_Business_School,1003,place
République_socialiste_de_Macédoine,1008,place
Comté_de_Tipperary,1012,place
République_socialiste_soviétique_de_Lituanie,1013,place
Archidiocèse_de_Paris,1028,place
Biasca,1030,place
Senneterre_(ville),1035,place
Polynésie_française,1043,place
Route_134_(Nouveau-Brunswick),1045,place
Litchfield_(Québec),1052,place
Saints-Martyrs-Canadiens,1053,place
Tabelbala,1054,place
Paroisse_de_Clarendon_(Nouveau-Brunswick),1065,place
Sainte-Jeanne-d'Arc_(La_Mitis),1067,place
Saint-Éphrem-de-Beauce,1078,place
District_fédéral_du_Nord-Ouest,1088,place
Lodrino_(Tessin),1092,place
Clarendon_(Québec),1094,place
