index_name,index_id,category
Charles_Precourt,1123,Person
Gaston_Defferre,1124,Person
DJ_Muggs,1125,Person
José_Montilla,1128,Person
Elefthérios_Venizélos,1129,Person
Daniel_Turp,1132,Person
Homer_Martin_Adkins,1134,Person
Henri_Brisson,1135,Person
Chris_Pronger,1137,Person
Jeanne_Ire_de_Navarre,1142,Person
Lazare_Kaganovitch,1144,Person
Alan_García,1145,Person
George_W._Bush,1149,Person
Don_Nelson,1153,Person
Pratibha_Patil,1155,Person
Claude-Victor_Perrin,1165,Person
Sergueï_Stanichev,1167,Person
Marc_Crawford,1171,Person
Roger_Glover,1172,Person
Steve_Jones_(musicien),1176,Person
