index_name,index_id,category
Édouard_Mortier,203,Person
Wen_Jiabao,205,Person
Gottlob_Frege,206,Person
Jozua_François_Naudé,207,Person
Jacques_Santer,208,Person
Michel_Aoun,211,Person
Bob_Carr,216,Person
Wojtek_Wolski,218,Person
Jean_Lannes,224,Person
Károly_Grósz,227,Person
Tatsuo_Kawabata,230,Person
Orelsan,233,Person
Vincent_Massey,235,Person
John_Northcott,237,Person
André_Bettencourt,243,Person
Denis_Coderre,244,Person
Martin_Johnson_(musicien),247,Person
Leo_Tindemans,248,Person
Roberto_Venturini,249,Person
Sandis_Ozoliņš,254,Person
