index_name,index_id,category
Loire_(département),2523,place
Karachi,2530,place
Dublin,2534,place
Batiscan,2536,place
Entlebuch,2541,place
Nord-Pas-de-Calais,2546,place
Bellechasse_(circonscription_provinciale),2552,place
New_Carlisle_(Québec),2555,place
Manche_(département),2570,place
Aix-en-Provence,2579,place
Munich,2582,place
Sheffield,2586,place
Saint-Paul_(Québec),2588,place
Sainte-Mélanie,2591,place
Saint-Vallier_(Québec),2592,place
Saint-Marc-sur-Richelieu,2595,place
Témiscamingue,2601,place
Huesca,2607,place
Mulgrave-et-Derry,2618,place
Saint-Fortunat,2635,place
