index_name,index_id,category
Eric_Singer,2131,Person
Māris_Kučinskis,2136,Person
William_Fox_(Nouvelle-Zélande),2137,Person
Barry_Wilmore,2138,Person
Jennifer_Lynch,2144,Person
Louis_Napoléon,2145,Person
Níkos_Kotziás,2147,Person
Janez_Janša,2148,Person
Francisco_José_Fernandes_Costa,2151,Person
Esperanza_Spalding,2153,Person
Albert_d'Autriche_(1559-1621),2159,Person
Patrick_Hillery,2160,Person
Benjamin_Civiletti,2162,Person
Giulio_Tremonti,2166,Person
Ramsey_Clark,2170,Person
Viatcheslav_Molotov,2171,Person
Italo_Calvino,2174,Person
Jacques_Parizeau,2175,Person
Dominique_Perben,2181,Person
Mike_Sullivan,2183,Person
