index_name,index_id,category
Kris_Russell,1844,Person
Hermann_Göring,1845,Person
Zhu_Rongji,1847,Person
Jens_Otto_Krag,1849,Person
Taïeb_Fassi-Fihri,1850,Person
Tihomir_Orešković,1851,Person
Dave_Lowry,1853,Person
Clark_Clifford,1859,Person
Jeremy_Corbyn,1860,Person
Robert_Schuman,1863,Person
Jimmy_Carter,1864,Person
Daniel_Inouye,1868,Person
Jon_Hopkins,1869,Person
Françoise_Hardy,1870,Person
Rafael_Correa,1872,Person
Pink_(chanteuse),1875,Person
Joseph_Cook,1876,Person
Nathalie_Normandeau,1887,Person
Joell_Ortiz,1891,Person
Louis_II_de_Bourbon-Condé,1893,Person
