index_name,index_id,category
Breakbeat,1686,creative_work
A_Public_Affair,1687,creative_work
Give_It_Away,1688,creative_work
Yu-Gi-Oh!,1693,creative_work
Saison_2_de_Lost_:_Les_Disparus,1698,creative_work
The_Visitors,1701,creative_work
Don't_Let_Me_Be_the_Last_to_Know,1719,creative_work
Everybody_Hurts,1723,creative_work
Homeward_Bound,1724,creative_work
Miami_2_Ibiza,1730,creative_work
Chicago_blues,1731,creative_work
Number_1_to_Infinity,1736,creative_work
A_Whiter_Shade_of_Pale,1750,creative_work
Alice_in_Chains_(album),1751,creative_work
Hard_trance,1753,creative_work
Apologize,1754,creative_work
New_wave,1760,creative_work
Ai_no_uta,1764,creative_work
Horror_punk,1766,creative_work
Good_Riddance_(Time_of_Your_Life),1768,creative_work
