index_name,index_id,category
Breakers_de_Boston,2308,uncertain
The_Human_League,2319,uncertain
MTV_Networks,2322,uncertain
United_States_Marine_Corps,2327,uncertain
Savatage,2343,uncertain
Chancellerie_fédérale_(Allemagne),2348,uncertain
Parti_socialiste_ouvrier_hongrois,2356,uncertain
Gouvernement_Iatseniouk_II,2365,uncertain
Parti_social-démocrate_de_Finlande,2375,uncertain
Vice-chancelier_(Allemagne),2388,uncertain
The_Postal_Service,2394,uncertain
RSO_Records,2402,uncertain
Ordre_du_Soleil_levant,2408,uncertain
Payable_on_Death,2412,uncertain
Gouvernement_Dačić,2413,uncertain
Dupuis,2414,uncertain
BBC_Three,2419,uncertain
Union_Royale_Belge_des_Sociétés_de_Football-Association,2446,uncertain
Deftones,2454,uncertain
Gouvernement_Ansip_III,2455,uncertain
