index_name,index_id,category
Jan_Heemskerk,1969,Person
Vassili_III,1978,Person
Madeleine_de_Suède,1979,Person
Chris_Watson,1981,Person
Antoinette_Murat,1983,Person
Avicenne,1985,Person
Dalton_McGuinty_(fils),1991,Person
Bobby_Womack,1992,Person
Troy_Middleton,1993,Person
Sigismond_Ier_de_Pologne,1995,Person
Felix_Grundy,1996,Person
Mike_Dean,1997,Person
"John_S._McCain,_Jr.",1999,Person
Charles_Martel_de_Hongrie,2000,Person
Ernst_Kaltenbrunner,2002,Person
Teddy_Riley,2003,Person
Kaarlo_Juho_Ståhlberg,2004,Person
Charles-Alphonse-Pantaléon_Pelletier,2007,Person
Ivan_Gašparovič,2008,Person
Frank_De_Winne,2009,Person
