index_name,index_id,category
Lac-Ernest,419,place
Notre-Dame-de-la-Salette,420,place
Virden_(Manitoba),434,place
Alcalá_de_Henares,435,place
Burbank_(Californie),436,place
Uppsala,440,place
Pakistan,442,place
Finlande_orientale,446,place
Bilbao,450,place
Chevelure_de_Bérénice,451,place
Cronay,457,place
Les_Appalaches,459,place
Tucson,466,place
Chambly_(circonscription_provinciale),483,place
Rhin,489,place
Dorade_(constellation),492,place
Université_de_Leipzig,493,place
Stornoway_(Québec),500,place
Mayo_(Québec),502,place
Union_des_républiques_socialistes_soviétiques,503,place
