index_name,index_id,category
Arthur_Wellesley,1778,Person
Richard_Nixon,1780,Person
Paul_MacLean_(hockey_sur_glace),1781,Person
Tom_Corbett,1782,Person
Mieczysław_Rakowski,1786,Person
Margot_Wallström,1790,Person
Marguerite_de_Durazzo,1791,Person
Friedrich_Engels,1795,Person
David_Lloyd_George,1796,Person
Marie-Christine_de_Bourbon-Siciles_(1806-1878),1798,Person
Manuel_Valls,1803,Person
Antonio_Barrette,1808,Person
Joël_Bouchard,1811,Person
Joseph_H._Engle,1816,Person
"William_S._McArthur,_Jr.",1818,Person
Ben_Nelson,1820,Person
Catherine_II,1825,Person
Laimdota_Straujuma,1837,Person
Jean-Marie_Villot,1840,Person
Charles-François_Dumouriez,1842,Person
