index_name,index_id,category
Apple_Records,1026,uncertain
Venom_(groupe),1032,uncertain
Harold_Melvin_&_the_Blue_Notes,1036,uncertain
Vitória_Futebol_Clube_(Setúbal),1042,uncertain
Président_de_la_République_d'Haïti,1050,uncertain
FK_Krasnodar,1059,uncertain
Vice-président_du_gouvernement_(Espagne),1064,uncertain
Al-Jazira_Club,1071,uncertain
Équipe_d'Autriche_de_football,1072,uncertain
Norwich_City_Football_Club,1095,uncertain
Maison_de_Bourgogne_au_Portugal,1099,uncertain
Équipe_de_Suisse_espoirs_de_football,1100,uncertain
The_Von_Bondies,1113,uncertain
Hawkwind,1114,uncertain
Première_Chambre_des_États_généraux,1126,uncertain
Schutzstaffel,1133,uncertain
Congrès_national_indien,1140,uncertain
Red_Bulls_de_New_York,1158,uncertain
HNK_Hajduk_Split,1161,uncertain
Europe_de_la_liberté_et_de_la_démocratie_directe,1163,uncertain
