index_name,index_id,category
Simone_de_Beauvoir,2504,Person
Céline_Hervieux-Payette,2507,Person
Taio_Cruz,2508,Person
Haakon_VII,2513,Person
Willy_Claes,2514,Person
Dennis_Hextall,2520,Person
Dragan_Maršićanin,2525,Person
Theodor_Stolojan,2529,Person
Dimitrios_Voulgaris,2531,Person
Léopold_Sédar_Senghor,2532,Person
Neil_Brady,2535,Person
Ricardo_Lagos,2539,Person
Ladislas_IV_Vasa,2540,Person
Édouard-Auguste_de_Kent,2545,Person
James_Blaine,2548,Person
James_Blake_(musicien),2549,Person
Catherine-Michelle_d'Autriche,2551,Person
Mohamed_Maâti_Bouabid,2556,Person
Avital_Ronell,2558,Person
Giuseppe_Saragat,2559,Person
