index_name,index_id,category
Durch_den_Monsun,1774,creative_work
Bedtime_Stories_(album_de_Madonna),1777,creative_work
"Shameless_(série_télévisée,_2011)",1779,creative_work
Willpower,1787,creative_work
Protopunk,1789,creative_work
Cheese_(album),1793,creative_work
Saison_8_de_Grey's_Anatomy,1805,creative_work
The_Lovers_Are_Losing,1806,creative_work
Wii_U,1814,creative_work
Abacab_(chanson),1821,creative_work
Lotus_33,1822,creative_work
Age_of_Apocalypse,1824,creative_work
Version_(album),1826,creative_work
Smooth_Criminal,1830,creative_work
How_You_Remind_Me,1831,creative_work
Next_Year,1835,creative_work
Wanna_Be_Startin'_Somethin',1839,creative_work
Hullabaloo,1841,creative_work
Combat_Rock,1843,creative_work
Girls_on_Film,1854,creative_work
