index_name,index_id,category
George_R._R._Martin,1282,Person
Gerhard_Schröder_(CDU),1283,Person
Olga_Nikolaïevna_de_Russie_(1895-1818),1292,Person
Roberto_Maroni,1294,Person
Ibrahim_al-Jaafari,1295,Person
Vladimír_Růžička,1298,Person
Charles_de_Suède_(1861-1951),1299,Person
Patrick_Roy_(hockey_sur_glace),1301,Person
Frederick_Stanley,1302,Person
Strom_Thurmond,1303,Person
Mike_Oldfield,1308,Person
Mario_Beaulieu_(bloquiste),1309,Person
Rasim_Ljajić,1313,Person
Néstor_Kirchner,1316,Person
Hervé_Morin,1319,Person
Chris_Shiflett,1322,Person
Michal_Řepík,1323,Person
Dennis_Rodman,1325,Person
Aleksandar_Đorđević,1326,Person
Hassani_Abdelkrim,1327,Person
