index_name,index_id,category
Saint-Damien-de-Buckland,3169,place
Boca_do_Monte,3176,place
Messine,3177,place
Plessisville_(paroisse),3185,place
Cordillère_australienne,3192,place
New_Richmond,3196,place
Université_de_Georgetown,3202,place
District_fédéral_central,3206,place
Pierreville_(Québec),3214,place
Comté_de_Cork,3223,place
Maskinongé_(municipalité),3226,place
Tarzana,3228,place
Mont-Albert,3229,place
Royaume_de_Navarre,3235,place
Munkkiniemi,3244,place
Saint-Sébastien_(Le_Granit),3247,place
Moncton,3250,place
Brossard_(ville),3251,place
Le_Hurleur,3257,place
Florenville,3269,place
