index_name,index_id,category
Miklós_Horthy,2271,Person
Joe_Simon,2274,Person
Sisa_Koyamaibole,2277,Person
Bernard_Laporte,2278,Person
François_Langelier,2279,Person
Mickey_Kantor,2280,Person
Nikolaï_Boulganine,2281,Person
Jerry_Bruckheimer,2286,Person
Renaud,2287,Person
Ivo_Josipović,2289,Person
Otis_Redding,2293,Person
Dusty_Hill,2301,Person
Alan_Gordon_Cunningham,2303,Person
Johannes_Rau,2305,Person
William_Pitt_le_Jeune,2306,Person
Claude_de_France_(1499-1524),2311,Person
Vojislav_Koštunica,2312,Person
José_Froilán_González,2316,Person
Kaliopi,2320,Person
Jim_McCarty_(batteur),2323,Person
