index_name,index_id,category
Linköping,1836,place
Hauts-de-Seine,1838,place
Oftringen,1846,place
Université_de_Heidelberg,1848,place
Iberville_(circonscription_provinciale),1858,place
Saint-Élie-de-Caxton,1866,place
Fès-Meknès,1871,place
Nouveau-Mexique,1874,place
Sainte-Brigitte-de-Laval,1877,place
Nossa_Senhora_do_Perpétuo_Socorro,1878,place
Sainte-Christine-d'Auvergne,1879,place
Roberval_(Québec),1883,place
Sainte-Hélène-de-Kamouraska,1886,place
Lyon,1888,place
Comté_de_Worcester_(Massachusetts),1889,place
Rickenbach_(Lucerne),1902,place
Baix_Llobregat,1904,place
Montagnes_Blue_Ridge,1908,place
Rawdon,1909,place
Comté_de_Hordaland,1914,place
