index_name,index_id,category
Nantes_Métropole,3441,place
Emmen_(Lucerne),3444,place
Maskinongé_(municipalité_régionale_de_comté),3445,place
Harrington_(Québec),3468,place
Bélier_(constellation),3469,place
Anaheim,3470,place
Sidi_Aoun,3474,place
Puotila,3478,place
Rebeuvelier,3482,place
Saint-Georges_(Québec),3485,place
Belle-Rivière,3486,place
Saint-Bernard_(Québec),3487,place
Bel_Air_(Los_Angeles),3488,place
Arrondissement_d'Épernay,3489,place
Illinois,3500,place
Öskemen,3507,place
Kingsey_Falls,3509,place
Bergen_(Norvège),3514,place
Wurtemberg,3521,place
Trinity_College_(Dublin),3522,place
