index_name,index_id,category
Alliance_des_libéraux_et_des_démocrates_pour_l'Europe,2,uncertain
Wallon,3,uncertain
Choix_civique_pour_l'Italie,6,uncertain
Sugababes,9,uncertain
APOEL_Nicosie,17,uncertain
Euskal_Herria_Bildu,19,uncertain
Président_fédéral_(Allemagne),21,uncertain
Rugby_Calvisano,25,uncertain
Owl_City,26,uncertain
Darkthrone,31,uncertain
Pearl_Jam,33,uncertain
Front_pour_la_victoire,47,uncertain
HC_Lev_Prague,54,uncertain
Russes,55,uncertain
Équipe_d'Angleterre_espoirs_de_football,67,uncertain
Équipe_de_Macédoine_de_football,73,uncertain
Agence_universitaire_de_la_Francophonie,83,uncertain
Fluminense_Football_Club,84,uncertain
FC_Barcelone_B,96,uncertain
Clermont_Foot_63,107,uncertain
