index_name,index_id,category
André_Masséna,1900,Person
Charles_Mingus,1903,Person
Ville_Leino,1905,Person
Bonnie_Raitt,1906,Person
Henry_Clay,1915,Person
Jean_Ier_de_Danemark,1917,Person
Max_Stirner,1924,Person
Charles_Ier_de_Sicile,1926,Person
Lachie_Turner,1932,Person
Sam_Hinds,1933,Person
Alexandre_VI,1938,Person
Ahti_Karjalainen,1944,Person
Freddie_Hubbard,1948,Person
James_Fauntleroy_II,1949,Person
Dan_Houser,1950,Person
Robert_Baden-Powell,1957,Person
Ievgueni_Primakov,1959,Person
Amos_T._Akerman,1963,Person
François_Legault,1965,Person
Carlos_Arias_Navarro,1966,Person
