index_name,index_id,category
Henning_Christophersen,62,Person
Jean-Louis_Roux,66,Person
Frank_Klepacki,68,Person
Michel_Foucault,70,Person
Anke_Fuchs,74,Person
Shōichi_Nakagawa,76,Person
Rex_Brown,77,Person
Theo-Ben_Gurirab,78,Person
Juho_Kusti_Paasikivi,79,Person
Barry_O'Farrell,81,Person
Marie-Béatrice_de_Modène_(1824-1906),82,Person
Marie-Barbara_de_Portugal,85,Person
George_Prevost,87,Person
Étienne_Macdonald,89,Person
Martin_Růžička,97,Person
Akihito,98,Person
Chiang_Ching-kuo,99,Person
Ishrat-ul-Ibad_Khan,100,Person
Panayótis_Kouroumblís,101,Person
Valeri_Korzoune,104,Person
