index_name,index_id,category
Sainte-Catherine-de-la-Jacques-Cartier,3876,place
Taleb_Larbi,3883,place
Asie_de_l'Est,3887,place
Saskatchewan,3891,place
Poissons_(constellation),3899,place
Scranton,3900,place
Stanstead_(municipalité_de_canton),3903,place
Lac-Matawin,3909,place
Spiez,3913,place
Vartiokylä,3915,place
Saint-Henri_(Québec),3918,place
Université_rhénane_Frédéric-Guillaume_de_Bonn,3922,place
Maggia_(Tessin),3930,place
Kenadsa,3937,place
Bahamas,3938,place
Université_de_Varsovie,3940,place
Université_du_Mississippi,3963,place
République_russe,3969,place
Saint-Pierre-de-Broughton,3980,place
Porto_Rico,3983,place
