index_name,index_id,category
Grand-duché_de_Toscane,674,place
Saint-Lambert-de-Lauzon,675,place
Pierson_(Manitoba),677,place
Gollion,689,place
Riom,695,place
Ängelholm,698,place
Bulgarie,702,place
Saint-Damase-de-L'Islet,706,place
Kazan,712,place
Saint-Barthélemy_(Québec),719,place
Kazabazua,720,place
Wuppertal,723,place
République_tchèque,725,place
Université_Stanford,729,place
Bagnères-de-Bigorre,733,place
Achaïe,738,place
Passo_do_Verde,739,place
Gdańsk,743,place
Saint-Antoine-de-Tilly,750,place
Montagnes_Rocheuses,751,place
