index_name,index_id,category
The_Final_Frontier_(album_d'Iron_Maiden),4020,creative_work
Wish_You_Were_Here_(album),4022,creative_work
Hollywood_Tonight,4025,creative_work
Master_of_Puppets_(album),4028,creative_work
Come_Together,4031,creative_work
Living_After_Midnight,4036,creative_work
Acid_techno,4039,creative_work
The_Resistance,4040,creative_work
Sounds_of_the_Universe,4045,creative_work
Black_or_White,4050,creative_work
Soldier_of_Love_(album),4059,creative_work
Everybody's_Changing,4061,creative_work
Bitter_Sweet_Symphony,4071,creative_work
Sweet_Kisses,4072,creative_work
Onna_to_Otoko_no_Lullaby_Game,4074,creative_work
Mr._Tambourine_Man,4084,creative_work
All_Good_Things_(Come_to_an_End),4087,creative_work
Lick_It_Up,4089,creative_work
Sweetest_Thing,4090,creative_work
Grace_Kelly,4104,creative_work
