index_name,index_id,category
Piet_de_Jong,2560,Person
Benjamin_Disraeli,2561,Person
Brent_Smith,2562,Person
Hashim_Thaçi,2563,Person
Pierre_II_(empereur_du_Brésil),2566,Person
John_Lydon,2568,Person
Olaf_Kölzig,2571,Person
Pierre_Laval,2572,Person
Pierre_IV_d'Aragon,2573,Person
Jean-Pierre_Blackburn,2574,Person
Thierry_Repentin,2576,Person
Marguerite_de_Parme_(1847-1893),2578,Person
Jean_VI_(roi_de_Portugal),2583,Person
Robin_Cook_(homme_politique_britannique),2584,Person
Marie-Louise-Gabrielle_de_Savoie,2587,Person
Alexandros_Papanastasiou,2593,Person
Lech_Wałęsa,2598,Person
Frederick_John_Robinson,2602,Person
Glen_Hanlon,2603,Person
John_Quincy_Adams,2604,Person
