index_name,index_id,category
Santa_Maria_(Rio_Grande_do_Sul),2729,place
Belfast,2733,place
Université_du_Kentucky,2734,place
Marieville,2742,place
Oberdorf_(Soleure),2747,place
Route_Transcanadienne,2750,place
Université_de_Calgary,2758,place
Laval_(Québec),2772,place
Afghanistan,2778,place
Hyderabad,2781,place
Sardaigne,2784,place
Province_de_Lérida,2803,place
Voïvodie_de_Lubusz,2815,place
Knutwil,2816,place
L'Île-Perrot,2818,place
Fidji,2819,place
Cap_du_Nord,2820,place
Barakaldo,2822,place
Saint-Odilon-de-Cranbourne,2826,place
Boom_(Belgique),2827,place
