index_name,index_id,category
D8,1943,uncertain
AEK_Athènes_FC,1954,uncertain
Premier_ministre_de_l'Estonie,1961,uncertain
Villarreal_Club_de_Fútbol,1967,uncertain
Admirals_de_Milwaukee,1968,uncertain
Saracens,1972,uncertain
The_Mamas_and_the_Papas,1976,uncertain
Alliance_de_gauche_(Finlande),1977,uncertain
Président_de_la_République_de_Serbie,1982,uncertain
Eidos_Interactive,1994,uncertain
Équipe_de_Guinée_de_football,2001,uncertain
Équipe_d'Islande_de_football,2005,uncertain
Parti_démocratique_socialiste_du_Monténégro,2012,uncertain
Monarchie_norvégienne,2013,uncertain
Adélaïde_United_Football_Club,2020,uncertain
Église_éthiopienne_orthodoxe,2031,uncertain
Président_de_la_République_de_Moldavie,2034,uncertain
Ubisoft,2038,uncertain
Stratovarius,2043,uncertain
EON_Productions,2051,uncertain
