index_name,index_id,category
Don't_Stop_Me_Now,4392,creative_work
Play_(album_de_Namie_Amuro),4399,creative_work
In_Utero_(album),4402,creative_work
Love_of_My_Life,4405,creative_work
Sale_el_sol,4429,creative_work
Between_the_Buttons,4436,creative_work
Secret_(album_d'Ayumi_Hamasaki),4442,creative_work
D'yer_Mak'er,4446,creative_work
Speak_and_Spell,4450,creative_work
Tsugi_no_Ashiato,4460,creative_work
New_rave,4465,creative_work
Hip-hop_alternatif,4471,creative_work
GoldSrc,4472,creative_work
Think_for_Yourself,4476,creative_work
Secret_Messages_(album),4482,creative_work
Musique_soul,4486,creative_work
Glee_(série_télévisée),4494,creative_work
