index_name,index_id,category
Sylvain_Simard,3139,Person
Xu_Shichang,3140,Person
Emmylou_Harris,3141,Person
Władysław_Raczkiewicz,3143,Person
Petro_Porochenko,3144,Person
Didier_Burkhalter,3148,Person
Huey_Pierce_Long,3151,Person
Jean-Baptiste_Jourdan,3153,Person
Frédéric_Ier_de_Danemark,3154,Person
Marie_de_Bourgogne,3155,Person
Anastacia,3157,Person
Noboru_Takeshita,3158,Person
John_Turner_(homme_politique),3159,Person
Paul_Martin,3161,Person
Ptolémée_XII,3163,Person
Rudolf_Schenker,3166,Person
Avril_Lavigne,3168,Person
Ray_Emery,3170,Person
Tomáš_Vokoun,3171,Person
Mohammed_Fahim_Khan,3172,Person
