index_name,index_id,category
Botswana,1620,place
Molde,1627,place
Lac-Bouchette,1630,place
Wattwil,1639,place
Orvin,1642,place
Royaume_d'Irlande,1648,place
Roubaix,1659,place
Université_du_Texas_à_Austin,1661,place
Capriasca,1670,place
Notre-Dame-du-Laus,1671,place
Felsberg_(Grisons),1677,place
Les_Basques,1680,place
Royaume-Uni,1682,place
Grand-duché_de_Hesse,1695,place
Gueldre_(province),1704,place
Université_de_Saragosse,1705,place
Oulens-sous-Échallens,1706,place
Giubiasco,1707,place
Richmond_Hill,1709,place
Carrouge,1711,place
