index_name,index_id,category
Hong_Kong,236,place
Ouzbékistan,240,place
Microscope_(constellation),241,place
Ghana,245,place
Saint-Didace,252,place
Orléans,260,place
Sainte-Geneviève-de-Batiscan,262,place
Royaume_du_Congrès,270,place
Sainte-Anne-de-la-Rochelle,290,place
La_Conception_(Québec),292,place
Gujarat,295,place
Université_de_la_Saskatchewan,305,place
Samoa,312,place
Royaume_de_Prusse,315,place
Lemieux_(Québec),316,place
Empire_allemand,317,place
Jakarta,335,place
Canton_de_Neuchâtel,337,place
Alsace-Champagne-Ardenne-Lorraine,342,place
Stoneham-et-Tewkesbury,343,place
