index_name,index_id,category
Volga,2639,place
Etelä-Haaga,2645,place
Université_de_Strasbourg,2657,place
Östergötland,2658,place
L'Île-d'Orléans,2662,place
Saint-Liguori,2664,place
Le_Haut-Saint-Laurent,2666,place
Egan-Sud,2670,place
Voïvodie_de_Poméranie,2673,place
Pégase_(constellation),2676,place
León_(Espagne),2683,place
Seine-et-Marne,2685,place
Haute-Garonne,2695,place
Toulouse,2697,place
Saint-Alexandre-des-Lacs,2708,place
Canton_de_Vaud,2711,place
Barraute,2716,place
Écosse,2720,place
Wuustwezel,2721,place
Port_Moresby,2726,place
