index_name,index_id,category
Président_de_Mongolie,229,uncertain
Assemblée_de_la_République_(Portugal),232,uncertain
Leeds_United_Football_Club,234,uncertain
HC_Bílí_Tygři_Liberec,239,uncertain
Simon_&_Schuster,246,uncertain
Dinosaur_Jr.,251,uncertain
Équipe_du_Maroc_olympique_de_football,253,uncertain
Falkirk_Football_Club,265,uncertain
Lyon_olympique_universitaire,266,uncertain
AIK_Fotboll,280,uncertain
Équipe_du_Mexique_de_football,281,uncertain
Sibir_Novossibirsk,282,uncertain
D.I.T.C.,291,uncertain
PFC_Lokomotiv_Plovdiv,300,uncertain
BP_(entreprise),313,uncertain
The_Diplomats,314,uncertain
Les_Robots,324,uncertain
Southern_Lord_Records,332,uncertain
Dynastie_ottomane,338,uncertain
Chambre_des_députés_d'Argentine,341,uncertain
