index_name,index_id,category
Self_Portrait,1,creative_work
Android,4,creative_work
Part_II_(On_the_Run),5,creative_work
I_Feel_for_You_(chanson),11,creative_work
All_Hope_Is_Gone,12,creative_work
Liste_des_chefs_d'État_centrafricains,14,creative_work
Country_rock,20,creative_work
Dragon_Ball,22,creative_work
Scots,28,creative_work
Doin'_It_Right,37,creative_work
Where_Is_My_Mind%3F,39,creative_work
Pop_psychédélique,42,creative_work
A_Question_of_Lust,45,creative_work
Party_Sequence,56,creative_work
Point_de_suture_(album),60,creative_work
Reincarnated,72,creative_work
Garage_rock,88,creative_work
Roots_rock,90,creative_work
Batgirl,91,creative_work
Midwest_rap,93,creative_work
