index_name,index_id,category
Robert_II_de_Bourgogne,1236,Person
Josh_Homme,1237,Person
Emma_de_Waldeck-Pyrmont,1238,Person
Stéphane_Dion,1240,Person
John_Caldwell_Calhoun,1241,Person
Erik_Karlsson,1245,Person
Joseph_Wheeler,1246,Person
Vaira_Vīķe-Freiberga,1248,Person
Joseph_Lebeau_(1794-1865),1249,Person
Charles_Devens,1257,Person
Mike_Mignola,1259,Person
Sigismond_II_de_Pologne,1260,Person
Željko_Komšić,1262,Person
Franz_Josef_Strauß,1263,Person
Dimitrij_Kotschnew,1265,Person
Amélie_de_Bavière,1267,Person
Charles-Oscar_de_Suède,1273,Person
Theodore_Roosevelt,1276,Person
Samuel_Dexter,1279,Person
Adam_Smith,1281,Person
