index_name,index_id,category
Harvester_of_Sorrow,3953,creative_work
Oral_Fixation_Vol._2,3955,creative_work
Trouble_(chanson_de_Coldplay),3956,creative_work
I_Wanna_Be_Your_Man,3957,creative_work
Les_Mondes_de_Ralph,3962,creative_work
Power_pop,3965,creative_work
Best:_First_Things,3971,creative_work
Shout_It_Out_Loud_(chanson_de_Kiss),3972,creative_work
L'Espion_qui_m'aimait,3974,creative_work
Disque_compact,3976,creative_work
Scala_(langage),3979,creative_work
Save_Rock_and_Roll,3981,creative_work
Rusty_Cage,3990,creative_work
The_Bends,3996,creative_work
Think_Tank_(album),3998,creative_work
Blonde_on_Blonde,3999,creative_work
Duty,4002,creative_work
Run_to_the_Hills,4007,creative_work
Trash_(album),4012,creative_work
Sunburn,4013,creative_work
