index_name,index_id,category
Viatcheslav_Boutsaïev,3689,Person
Hayley_Williams,3700,Person
Jeffrey_A._Hoffman,3702,Person
Wilhelm_Falley,3707,Person
Oliver_Otis_Howard,3709,Person
Patrick_Ollier,3711,Person
George_II_(roi_de_Grande-Bretagne),3712,Person
Billy_Hughes,3713,Person
Jean-Pierre_Jabouille,3714,Person
Tony_Banks,3715,Person
Robert_Laird_Borden,3717,Person
Sophie_de_Nassau,3720,Person
Vuk_Jeremić,3725,Person
Devan_Dubnyk,3726,Person
Abdoulaye_Wade,3730,Person
Patricia_de_Lille,3733,Person
Henryk_Jabłoński,3734,Person
Jeff_Bhasker,3735,Person
Driss_Jettou,3738,Person
Edward_Natapei,3739,Person
