index_name,index_id,category
Ipecac_Recordings,3691,uncertain
Cardiff_City_Football_Club,3696,uncertain
Brighton_&_Hove_Albion_Football_Club,3704,uncertain
M83_(groupe),3710,uncertain
Empoli_Football_Club,3728,uncertain
Lukko,3729,uncertain
Mighty_Ducks_de_Cincinnati,3731,uncertain
Gouvernement_Major,3740,uncertain
Parti_africain_pour_l'indépendance_de_la_Guinée_et_du_Cap-Vert,3751,uncertain
Gouverneur_général_du_Canada,3761,uncertain
Racing_92,3762,uncertain
Shellac,3765,uncertain
Disturbed,3768,uncertain
Gouvernement_Sipilä,3769,uncertain
Mastodon,3773,uncertain
Orchestre_symphonique_de_Montréal,3776,uncertain
Union_valdôtaine,3777,uncertain
All_Time_Low,3784,uncertain
Démocrates_de_Suède,3786,uncertain
Chamois_niortais_Football_Club,3793,uncertain
