index_name,index_id,category
This_Boy,606,creative_work
SOS_Fantômes,607,creative_work
Brendan's_Death_Song,609,creative_work
You_Shook_Me_All_Night_Long,610,creative_work
Ford_Fiesta,622,creative_work
Just_Like_a_Woman,624,creative_work
The_Best_of_Depeche_Mode_Volume_1,626,creative_work
Reggae_fusion,629,creative_work
Where_Them_Girls_At,635,creative_work
Post-metal,639,creative_work
Dogs_(chanson_de_Pink_Floyd),643,creative_work
Galore,647,creative_work
Carol_Danvers,650,creative_work
Leave_Out_All_the_Rest,652,creative_work
Design_of_a_Decade:_1986–1996,655,creative_work
Hip-hop_expérimental,659,creative_work
Liste_des_chefs_d'État_argentins,663,creative_work
2_Tone_(musique),669,creative_work
Saison_2_de_Buffy_contre_les_vampires,671,creative_work
It's_Hard,672,creative_work
