index_name,index_id,category
Marc_Lièvremont,4175,Person
Gordon_R._England,4178,Person
Przemysław_Gosiewski,4180,Person
Marcel_Pilet-Golaz,4187,Person
Edward_Saïd,4192,Person
Edward_Stafford_(homme_politique),4197,Person
Arthur_Sauvé,4199,Person
Laurent_Wauquiez,4201,Person
Paul_Magnette,4202,Person
Sid_McMath,4204,Person
Isabelle_d'Autriche,4208,Person
Carlos_César,4210,Person
Lena_Hjelm-Wallén,4219,Person
Arnold_Rüütel,4220,Person
Errol_Flynn,4222,Person
Don_Cherry_(musicien),4224,Person
Małgorzata_Kidawa-Błońska,4226,Person
Richard_Attwood,4229,Person
Bolesław_Bierut,4235,Person
Bill_Hayden,4236,Person
