index_name,index_id,category
Anna_Fotyga,814,Person
Jon_Lord,816,Person
Michael_Rapoport,817,Person
Timbaland,818,Person
Erik_Cole,819,Person
John_Bell_Hood,820,Person
Ioánnis_Plakiotákis,821,Person
Michelle_Obama,824,Person
Juan_Carlos_Ier,825,Person
Vicente_Fox,828,Person
Marie_de_Saxe-Cobourg-Gotha,829,Person
Frédéric_Ier_de_Suède,832,Person
Teppo_Numminen,835,Person
Hicham_Qandil,837,Person
Christian_Poncelet,840,Person
Lauro_Cavazos,845,Person
Earl_Roche,849,Person
Mohamed_Morsi,850,Person
Wilhelmine-Amélie_de_Brunswick-Lunebourg,852,Person
John_Grunsfeld,853,Person
