index_name,index_id,category
Herttoniemi,1096,place
République_démocratique_allemande,1103,place
East_Rutherford,1104,place
Dakar_(région),1106,place
Sud-Ouest_africain,1112,place
Abitibi,1116,place
Préfecture_de_Gunma,1127,place
Dijon,1136,place
Université_de_Dar_es_Salaam,1147,place
Compton_(Québec),1150,place
Alpes_grées,1151,place
Cadenazzo,1154,place
Yonkers,1157,place
Lac-Despinassy,1159,place
Maricourt_(Québec),1164,place
Saragosse,1166,place
Lot_(département),1170,place
Sede_(district_de_Santa_Maria),1178,place
École_normale_supérieure_(Paris),1182,place
Bolton-Est,1187,place
