index_name,index_id,category
Sainte-Élisabeth,3721,place
Dubuc_(circonscription_provinciale),3722,place
Province_de_Tarragone,3723,place
Oklahoma_City,3744,place
Wrocław,3747,place
Clermont-Ferrand,3774,place
Conservatoire_national_des_arts_et_métiers,3797,place
La_Prairie_(circonscription_provinciale),3798,place
Landes_(département),3799,place
Royaume_de_Sardaigne,3802,place
Alpes-de-Haute-Provence,3810,place
Venezuela,3815,place
Pologne,3835,place
Sainte-Anne-des-Plaines,3838,place
Douar_El_Ma,3842,place
Fleuve_Saint-Jean,3855,place
Jamaïque,3864,place
Neuchâtel,3869,place
Îles_Anglo-Normandes,3870,place
Hasselt,3871,place
