index_name,index_id,category
Royaume_de_Hongrie,580,place
Sainte-Irène_(Québec),584,place
Palmarolle,585,place
Érythrée,587,place
Palma_(district_de_Santa_Maria),598,place
Gänsbrunnen,608,place
Université_de_Genève,612,place
Castille-La_Manche,613,place
Arrondissement_de_Clermont-Ferrand,623,place
Rio_Grande_do_Sul,627,place
Arrondissement_de_Béthune,633,place
Université_du_Caire,636,place
Herbetswil,638,place
Empire_ottoman,640,place
Sainte-Cécile-de-Lévrard,644,place
Autriche-Hongrie,646,place
Dégelis,660,place
Santa_Clara_(Californie),662,place
République_socialiste_de_Croatie,667,place
Piedmont_(Québec),668,place
