index_name,index_id,category
Tool,3400,uncertain
Équipe_d'Ukraine_de_football,3405,uncertain
Sharks_de_Worcester,3406,uncertain
Parti_démocrate_européen,3409,uncertain
Sade_(groupe),3415,uncertain
Southampton_Football_Club,3429,uncertain
Fugees,3440,uncertain
Microsoft,3452,uncertain
Équipe_de_République_démocratique_du_Congo_de_football,3459,uncertain
Living_Colour,3460,uncertain
Football_Club_Shakhtyor_Karagandy,3461,uncertain
Club_Independiente_Santa_Fe,3466,uncertain
The_Who,3481,uncertain
18e_corps_aéroporté_(États-Unis),3484,uncertain
Omiya_Ardija,3491,uncertain
Cogumelo_Records,3497,uncertain
EHC_Munich,3502,uncertain
Équipe_du_Burkina_Faso_de_football,3504,uncertain
Saint_Mirren_Football_Club,3517,uncertain
FK_Dnipro,3525,uncertain
