index_name,index_id,category
Ogden_L._Mills,1715,Person
Caspar_Weinberger,1721,Person
Eduard_Bomhoff,1722,Person
Morten_Østergaard,1725,Person
Tobias_Billström,1726,Person
Dirk_Niebel,1729,Person
Félix_Gaillard,1732,Person
Jean_(grand-duc_de_Luxembourg),1733,Person
Alice_de_Bourbon-Parme_(1849-1935),1734,Person
Tuukka_Rask,1735,Person
Leo_Strauss,1744,Person
Lawrence_Gonzi,1745,Person
Oleg_Kotov,1747,Person
Roselyne_Bachelot,1749,Person
Kurt_Rambis,1756,Person
Judy_Baar_Topinka,1758,Person
Marie-Anne_de_Bragance_(1861-1942),1762,Person
Barack_Obama,1771,Person
Jean_Ping,1775,Person
Colin_Fraser,1776,Person
