index_name,index_id,category
Tell_Me_Why_(chanson_des_Beatles),2133,creative_work
Eat_the_Rich,2141,creative_work
Dig_Your_Own_Hole,2142,creative_work
Love_Sex_Magic,2149,creative_work
Cendres_de_lune,2164,creative_work
Crossover_thrash,2165,creative_work
ITunes,2167,creative_work
Rooster_(chanson),2168,creative_work
Chris_Brown_(album),2177,creative_work
Breakfast_in_America_(chanson),2179,creative_work
DNA_(album_de_Little_Mix),2180,creative_work
Madness_(chanson_de_Muse),2182,creative_work
Supernatural_(série_télévisée),2197,creative_work
From_the_Inside_(chanson),2200,creative_work
Saison_16_de_South_Park,2205,creative_work
Angels_(chanson_de_Robbie_Williams),2209,creative_work
James_Bond,2216,creative_work
R.I.P._(chanson),2224,creative_work
Last_Angel,2226,creative_work
Girls_Got_Rhythm,2227,creative_work
