index_name,index_id,category
Stay_Together_for_the_Kids,1062,creative_work
Renault_Laguna,1073,creative_work
Rock_With_You_(chanson),1077,creative_work
Baron_Strucker,1080,creative_work
Outlandos_d'Amour,1085,creative_work
Got_to_Be_There_(album),1101,creative_work
Percy_Jackson,1105,creative_work
The_Unforgettable_Fire_(album),1109,creative_work
Newport_Beach_(série_télévisée),1117,creative_work
Way_to_Heaven,1118,creative_work
Prince_(album),1119,creative_work
When_the_Levee_Breaks,1130,creative_work
Saison_5_de_Buffy_contre_les_vampires,1131,creative_work
The_Miracle_(album),1138,creative_work
My_Friends,1139,creative_work
See_You_Again,1141,creative_work
Black_Holes_and_Revelations,1143,creative_work
Bridging_the_Gap,1146,creative_work
Fire_(chanson_de_Kasabian),1148,creative_work
Monster_(chanson_de_Lady_Gaga),1152,creative_work
