index_name,index_id,category
Heroes_(chanson_de_Shinedown),2488,creative_work
Running_Up_that_Hill,2489,creative_work
Anamorphosée,2492,creative_work
Don't_Leave_Me_Now,2494,creative_work
Chop_Suey!,2510,creative_work
Elevator_(chanson),2511,creative_work
Sulfur,2519,creative_work
Dookie,2522,creative_work
Night_Visions_(album),2533,creative_work
Green_Arrow,2542,creative_work
Trance_Goa,2543,creative_work
Rock_instrumental,2550,creative_work
Irresistible_(album_de_Jessica_Simpson),2553,creative_work
Gothic_Melting_Ice_Cream's_Darkness_%22Nightmare%22,2564,creative_work
Opel_Mokka,2565,creative_work
"Jumpin',_Jumpin'",2567,creative_work
Shoegazing,2577,creative_work
Liste_des_monarques_de_Russie,2580,creative_work
Illuminati_(comics),2581,creative_work
Avenged_Sevenfold_(album),2585,creative_work
