index_name,index_id,category
Cigarettes_and_Alcohol,3791,creative_work
Evil_Empire,3792,creative_work
I_Miss_You_(chanson_de_Blink-182),3794,creative_work
Hyundai_Elantra,3803,creative_work
Strange_Kind_of_Woman,3808,creative_work
Freakbeat,3812,creative_work
Bad_(album),3814,creative_work
Rhythm_and_blues,3817,creative_work
Guilty_Conscience_(chanson),3819,creative_work
Perl_(langage),3822,creative_work
Blues_rock,3823,creative_work
All_I_Really_Want_to_Do,3825,creative_work
The_Great_Escape_(album_de_Blur),3830,creative_work
The_Time_of_Our_Lives_(album),3831,creative_work
Dance-pop,3837,creative_work
McCartney_II,3840,creative_work
Mr._Bad_Guy,3844,creative_work
Within_You_Without_You,3845,creative_work
Electronicore,3848,creative_work
Can't_Get_It_Out_of_My_Head,3849,creative_work
