index_name,index_id,category
Nissan_Maxima,2340,creative_work
Sunday_Morning_(chanson_du_Velvet_Underground),2342,creative_work
Saison_9_de_X-Files_:_Aux_frontières_du_réel,2345,creative_work
If_I_Needed_Someone,2346,creative_work
Yeah!_(album),2347,creative_work
Stronger_(album_de_Kelly_Clarkson),2351,creative_work
Rage_Against_the_Machine_(album),2353,creative_work
Lullaby_(chanson),2363,creative_work
Metal_gothique,2370,creative_work
Exodus_(album_d'Hikaru_Utada),2379,creative_work
Can_You_Feel_It_(chanson_des_Jacksons),2384,creative_work
Dance_Remixes,2386,creative_work
Mysterious_Ways_(chanson),2387,creative_work
Ford_Focus,2392,creative_work
Take_Back_the_City,2398,creative_work
The_Best_of_Keane,2403,creative_work
Alphabet_copte,2405,creative_work
Bitch_Please_II,2407,creative_work
Bump!_Bump!,2409,creative_work
Hotel_California_(album_des_Eagles),2420,creative_work
