index_name,index_id,category
Mark_Ronson,3961,Person
Josef_Klaus,3964,Person
Rudolf_Scharping,3967,Person
Simon-Napoléon_Parent,3968,Person
Chris_Grayling,3970,Person
Kelly_Clarkson,3975,Person
Laurent_Schwartz_(mathématicien),3977,Person
David_Booth,3978,Person
Alexandros_Koumoundouros,3982,Person
Lazare_Hoche,3986,Person
Eric_Saade,3987,Person
Diane_Warren,3988,Person
Sophie-Dorothée_de_Wurtemberg,3989,Person
Willie_Mitchell_(musicien),3994,Person
Semion_Timochenko,3995,Person
Joséphine_de_Leuchtenberg,4000,Person
Dwight_Ball,4001,Person
Julian_Byng,4003,Person
Dick_Cheney,4004,Person
Richard_M._Daley,4005,Person
