index_name,index_id,category
Boys_Noize,471,Person
Jerry_Finn,472,Person
Oscar_Temaru,473,Person
Marian_Lupu,474,Person
Kim_Jong-un,475,Person
Emanuele_Pirro,476,Person
Joe_Clark,477,Person
George_Meade,481,Person
Charles_Hillman_Brough,486,Person
Allan_McNish,491,Person
Yolande_de_Hongrie_(reine_d'Aragon),495,Person
Marie-Anne_d'Autriche_(1683-1754),496,Person
Jaroslav_Špaček,497,Person
Nicolas_de_Cues,498,Person
Alexandre_de_Beauharnais,501,Person
Robert_Mugabe,506,Person
Cicéron,509,Person
Boy_George,511,Person
Cristina_Fernández_de_Kirchner,519,Person
Hussein_Oueini,520,Person
