index_name,index_id,category
CSKA_Moscou_(basket-ball),1534,uncertain
Gouvernement_Salmond_I,1547,uncertain
Socialistische_Partij_Anders,1550,uncertain
Ordre_impérial_et_militaire_de_Saint-Georges,1564,uncertain
TV_Tokyo,1573,uncertain
Gnarls_Barkley,1580,uncertain
Tears_for_Fears,1582,uncertain
Bantam_Books,1585,uncertain
Bolt_Thrower,1594,uncertain
The_Four_Tops,1596,uncertain
Équipe_de_Bolivie_de_football,1598,uncertain
Mötley_Crüe,1603,uncertain
Équipe_de_Curaçao_de_football,1611,uncertain
FC_Internazionale_Milano,1612,uncertain
Freezers_de_Hambourg,1613,uncertain
Megaforce_Records,1616,uncertain
Coal_Chamber,1622,uncertain
Club_sportif_sfaxien_(football),1624,uncertain
Alphaville_(groupe_allemand),1638,uncertain
Blue_Jackets_de_Columbus,1646,uncertain
