index_name,index_id,category
Céphée_(constellation),2341,place
Allier_(rivière),2350,place
Saint-Côme–Linière,2355,place
Warwick_(Québec),2358,place
Pérou,2359,place
École_polytechnique_fédérale_de_Zurich,2366,place
Saint-Basile_(Québec),2368,place
São_Valentim_(district_de_Santa_Maria),2371,place
République_fédérative_socialiste_de_Yougoslavie,2373,place
Université_Dalhousie,2374,place
Métis-sur-Mer,2377,place
Libye,2383,place
Lavaltrie,2389,place
Malters,2393,place
Région_de_Murcie,2396,place
Saint-Éloi_(Québec),2400,place
Rothrist,2406,place
District_fédéral_extrême-oriental,2422,place
Champneuf,2428,place
Comté_de_Restigouche,2431,place
