index_name,index_id,category
Université_de_Santa_Clara,1324,place
Montfaucon_(Jura),1331,place
Saint-Apollinaire_(Québec),1334,place
Lannemezan,1335,place
Saint-Jean-de-l'Île-d'Orléans,1336,place
Crabtree,1338,place
Santa_Flora,1341,place
La_Haute-Côte-Nord,1352,place
Frick_(Argovie),1357,place
District_fédéral_(Brésil),1362,place
Gatineau,1369,place
Brooklyn,1370,place
Matawinie,1379,place
Kentucky,1397,place
Nukuʻalofa,1402,place
Deux-Sèvres,1413,place
Protectorat_français_au_Maroc,1415,place
Arrondissement_de_Roanne,1416,place
Saint-Étienne,1417,place
Japon,1426,place
