index_name,index_id,category
Igor_Kniazev,4124,Person
Harry_Styles,4126,Person
Björk,4128,Person
Marcel_Proust,4130,Person
Jeanne_Shaheen,4133,Person
Demi_Lovato,4135,Person
Sheryl_Crow,4136,Person
Carlos_Menem,4137,Person
Jason_Kay,4143,Person
Marguerite_de_Savoie_(1420-1479),4144,Person
Henrik_Dam_Kristensen,4145,Person
Elias_Sarkis,4146,Person
Wilhelm_Külz,4158,Person
James_Folsom_Jr.,4159,Person
Anne_de_Bretagne,4161,Person
Carl_Bildt,4162,Person
Vincent_Auriol,4164,Person
Da_Brat,4165,Person
Gaspar_de_Zúñiga_y_Acevedo,4170,Person
Joaquim_Chissano,4173,Person
