index_name,index_id,category
Parti_conservateur_colombien,2717,uncertain
Parti_du_peuple_mongol,2725,uncertain
Stone_Temple_Pilots,2735,uncertain
Syfy,2738,uncertain
Associazione_Calcio_Milan,2741,uncertain
Équipe_du_Togo_de_football,2743,uncertain
Relapse_Records,2744,uncertain
Équipe_de_Lettonie_de_football,2748,uncertain
Columbia_Records,2752,uncertain
United_Artists_Records,2762,uncertain
OneRepublic,2765,uncertain
Kloten_Flyers,2775,uncertain
KF_Tirana,2780,uncertain
LaFace_Records,2785,uncertain
Big_Dada,2788,uncertain
FK_CSKA_Moscou,2792,uncertain
Aerosmith,2798,uncertain
Sénat_du_Chili,2800,uncertain
Seconde_Chambre_des_États_généraux,2808,uncertain
Gouverneur_général_des_Bahamas,2811,uncertain
